#{"t_start": 1519520023.233818, "env_id": "KangarooNoFrameskip-v0"}
r,l,t
0.0,412,2028.140194
0.0,478,2033.10528
0.0,469,2034.945741
0.0,339,2036.379893
0.0,280,2037.476467
200.0,345,2038.934649
0.0,269,2039.992321
0.0,339,2041.245535
0.0,334,2042.674665
0.0,468,2044.463325
0.0,354,2045.934653
0.0,284,2047.058331
0.0,342,2048.495367
200.0,402,2050.12072
0.0,465,2051.905577
200.0,407,2053.703542
0.0,535,2055.953815
0.0,286,2057.109752
0.0,413,2058.803659
200.0,338,2060.323444
0.0,339,2061.651989
0.0,343,2063.208728
0.0,415,2064.90286
0.0,281,2066.121075
200.0,357,2067.622796
0.0,279,2068.710962
0.0,401,2070.36733
0.0,413,2072.149558
0.0,337,2073.657615
0.0,276,2074.777709
0.0,401,2076.405817
0.0,280,2077.509187
0.0,341,2078.95198
0.0,408,2080.568084
200.0,338,2081.814017
200.0,339,2083.284678
200.0,411,2084.916719
200.0,336,2086.35015
200.0,479,2088.254481
0.0,481,2090.376874
0.0,479,2092.558386
0.0,357,2093.987308
0.0,531,2096.350014
200.0,399,2098.294968
0.0,338,2099.709903
0.0,542,2101.965531
0.0,360,2103.479941
0.0,355,2104.95517
0.0,538,2107.209595
200.0,481,2109.317696
0.0,341,2110.594669
200.0,352,2112.174854
200.0,355,2113.744033
200.0,471,2115.552438
0.0,467,2117.582521
0.0,407,2119.384898
200.0,541,2121.61769
0.0,277,2122.773235
0.0,416,2124.514125
0.0,358,2126.178306
0.0,345,2127.852821
200.0,421,2129.544879
200.0,360,2131.065222
0.0,409,2132.706679
0.0,410,2134.667217
0.0,355,2137.429301
0.0,341,2139.661545
0.0,283,2141.370952
0.0,466,2144.255858
0.0,603,2147.829774
200.0,404,2150.122169
0.0,357,2151.755751
0.0,413,2153.731869
0.0,420,2155.628227
200.0,356,2157.338745
200.0,596,2160.026145
200.0,355,2161.725401
0.0,469,2163.747177
0.0,525,2166.355682
0.0,345,2167.774963
200.0,542,2170.228598
0.0,339,2171.883618
0.0,548,2174.338992
0.0,480,2176.588837
0.0,403,2178.472985
0.0,536,2180.954081
200.0,415,2182.801129
0.0,358,2184.465436
0.0,413,2186.268816
0.0,486,2188.581001
200.0,346,2190.010796
0.0,290,2191.478524
200.0,489,2193.553541
0.0,536,2196.220242
0.0,407,2198.040048
200.0,725,2201.60079
0.0,348,2206.083194
0.0,547,2209.99415
0.0,384,2211.785023
200.0,605,2214.59854
0.0,285,2215.857287
200.0,479,2218.171661
0.0,600,2220.755819
200.0,466,2222.96274
0.0,398,2224.739025
0.0,413,2226.619766
0.0,474,2228.826728
0.0,403,2230.662547
200.0,341,2232.077429
0.0,277,2233.395623
200.0,346,2234.935185
0.0,360,2236.442304
0.0,420,2238.187505
0.0,412,2239.89459
0.0,342,2241.355454
0.0,467,2243.110718
0.0,403,2244.744576
0.0,603,2247.248458
200.0,396,2248.826644
200.0,474,2250.822644
200.0,348,2252.135207
0.0,566,2254.591527
0.0,461,2256.342456
0.0,354,2257.835387
0.0,345,2259.285279
0.0,600,2261.595502
0.0,415,2263.237293
0.0,280,2264.525538
0.0,472,2266.308661
0.0,338,2267.753551
200.0,414,2269.419695
0.0,469,2271.403183
0.0,347,2272.718983
0.0,344,2274.16848
0.0,346,2275.628024
200.0,542,2277.831173
0.0,351,2279.11653
0.0,476,2281.129475
200.0,342,2282.574989
0.0,545,2284.722053
0.0,290,2285.835857
0.0,355,2287.31524
0.0,404,2288.930984
0.0,285,2290.035194
0.0,530,2292.185916
0.0,335,2293.619329
0.0,341,2294.915148
0.0,533,2297.064237
200.0,410,2298.742021
0.0,401,2300.564192
200.0,409,2302.194223
0.0,356,2303.484123
0.0,413,2305.309113
0.0,276,2306.410065
200.0,405,2308.038183
0.0,466,2309.839123
0.0,344,2311.343418
200.0,413,2312.968013
0.0,464,2314.915334
200.0,336,2316.147329
200.0,471,2318.117881
0.0,468,2319.894113
0.0,276,2321.179042
0.0,286,2322.30332
0.0,275,2323.382583
200.0,471,2325.221884
0.0,462,2327.16193
0.0,531,2329.320532
0.0,289,2330.47512
0.0,355,2331.955554
0.0,477,2333.932895
200.0,339,2335.176514
0.0,343,2336.653075
0.0,408,2338.381598
0.0,340,2339.824853
0.0,338,2341.108169
0.0,343,2342.604003
0.0,416,2344.246751
0.0,402,2345.906756
0.0,346,2347.355922
200.0,343,2348.608603
0.0,470,2350.616244
200.0,348,2352.084787
0.0,411,2353.710567
200.0,341,2354.98612
0.0,355,2356.459295
0.0,537,2358.638437
200.0,419,2360.304264
200.0,350,2361.808612
0.0,412,2363.453978
0.0,351,2364.917507
0.0,526,2367.028819
0.0,290,2368.14224
0.0,399,2369.732694
0.0,347,2371.200324
200.0,483,2373.276173
200.0,347,2374.534394
200.0,530,2376.662228
0.0,289,2377.795508
200.0,483,2379.848615
0.0,276,2380.932782
0.0,417,2382.573052
0.0,473,2384.587868
200.0,398,2386.188201
400.0,415,2387.910757
0.0,413,2389.5578
0.0,414,2391.362407
200.0,409,2393.018835
0.0,349,2394.316081
400.0,606,2396.823205
200.0,479,2398.85988
0.0,422,2400.550931
0.0,346,2402.080085
0.0,280,2403.250998
0.0,427,2405.040871
200.0,413,2406.817394
0.0,550,2409.016702
200.0,360,2410.530038
0.0,347,2412.027202
200.0,415,2413.736919
200.0,412,2415.440401
200.0,352,2416.928166
0.0,295,2418.061696
0.0,408,2419.708646
200.0,549,2422.020684
0.0,406,2423.863559
0.0,279,2424.97716
200.0,612,2427.411515
0.0,335,2428.866385
0.0,347,2430.399016
200.0,346,2431.674891
200.0,353,2433.205165
0.0,482,2435.236636
200.0,355,2436.558631
200.0,539,2438.908049
0.0,300,2440.077308
200.0,477,2441.938429
200.0,606,2444.512338
200.0,412,2446.289778
0.0,481,2448.386719
200.0,413,2450.098207
0.0,278,2451.23162
0.0,549,2453.593163
0.0,350,2455.158582
0.0,539,2457.322158
200.0,537,2459.489301
0.0,401,2461.286788
0.0,416,2462.975635
0.0,348,2464.261623
0.0,528,2466.452424
0.0,283,2467.780116
0.0,287,2468.899424
0.0,358,2470.19656
0.0,417,2472.031496
0.0,748,2474.982638
0.0,361,2476.525273
0.0,491,2478.573526
0.0,286,2479.750831
0.0,481,2481.803175
0.0,409,2483.444602
0.0,354,2484.966487
0.0,548,2487.246944
0.0,346,2488.74144
0.0,281,2489.865076
0.0,361,2491.251007
0.0,433,2493.144363
0.0,533,2495.297796
200.0,348,2496.766749
0.0,291,2497.930648
0.0,722,2500.915843
0.0,480,2502.930933
0.0,339,2504.375594
0.0,348,2505.653711
0.0,471,2507.731498
0.0,414,2509.426434
200.0,453,2511.142432
0.0,408,2512.992029
0.0,414,2514.715966
200.0,399,2516.348647
0.0,287,2517.470275
200.0,407,2519.087447
0.0,477,2521.17881
200.0,417,2522.867622
0.0,351,2524.341613
0.0,402,2525.961789
0.0,289,2527.154283
200.0,460,2529.011484
200.0,350,2530.5783
0.0,405,2532.291371
200.0,481,2534.400499
0.0,290,2535.623359
0.0,351,2537.196085
0.0,425,2538.998611
0.0,293,2540.199766
0.0,479,2542.246043
200.0,798,2545.680989
0.0,421,2547.430136
200.0,464,2549.451615
200.0,400,2551.093022
200.0,517,2553.268859
0.0,417,2554.98123
0.0,293,2556.121486
200.0,504,2558.20135
0.0,589,2560.716042
0.0,486,2562.760386
200.0,444,2564.496964
0.0,364,2566.015606
400.0,571,2568.238846
200.0,496,2570.347256
0.0,655,2572.983773
200.0,628,2575.564525
0.0,365,2577.094037
0.0,414,2578.774077
200.0,478,2580.786105
0.0,489,2582.62657
200.0,418,2584.262146
200.0,362,2585.765914
200.0,588,2588.233152
0.0,545,2590.450035
0.0,422,2592.104103
200.0,354,2593.629417
0.0,619,2596.226628
200.0,341,2597.480251
0.0,428,2599.365069
0.0,359,2600.68493
0.0,427,2602.581852
0.0,351,2603.924556
0.0,292,2605.138999
0.0,547,2607.556897
200.0,539,2609.726914
0.0,362,2611.205966
0.0,499,2613.065402
0.0,543,2615.467081
0.0,492,2617.289066
0.0,496,2619.300073
200.0,357,2620.764899
0.0,414,2622.395104
200.0,485,2624.392272
200.0,421,2626.026564
0.0,547,2628.18143
0.0,412,2629.843692
0.0,403,2631.625589
200.0,409,2633.416625
0.0,467,2635.443353
200.0,347,2637.086766
0.0,349,2638.721921
0.0,473,2640.764912
0.0,339,2642.44076
0.0,484,2644.427291
0.0,425,2646.41239
0.0,429,2648.19598
0.0,418,2649.92665
0.0,296,2651.140278
200.0,354,2652.692276
0.0,415,2654.466156
0.0,547,2656.914902
0.0,482,2658.884024
200.0,349,2660.404105
0.0,471,2662.404172
0.0,502,2664.302886
0.0,287,2665.628937
0.0,541,2667.820087
200.0,613,2670.205836
0.0,346,2671.663126
200.0,479,2673.668003
0.0,416,2675.287245
200.0,348,2676.751512
0.0,298,2677.887888
200.0,410,2679.5441
0.0,408,2681.165793
0.0,503,2683.267224
0.0,372,2684.790066
0.0,357,2686.29188
0.0,412,2687.923227
0.0,479,2689.855266
200.0,341,2691.317671
0.0,484,2693.376146
0.0,484,2695.182018
0.0,546,2697.563544
0.0,464,2699.320086
0.0,532,2701.445658
0.0,605,2703.96083
0.0,539,2706.103954
0.0,623,2708.665539
0.0,345,2710.143277
0.0,556,2712.400727
200.0,509,2714.468839
0.0,528,2716.59402
200.0,482,2718.61402
0.0,490,2720.451322
0.0,461,2722.41463
0.0,549,2724.566531
200.0,673,2727.280272
0.0,371,2728.815953
0.0,358,2730.391111
0.0,354,2731.857564
0.0,533,2734.077671
0.0,542,2736.30079
0.0,293,2737.424076
0.0,352,2738.899444
0.0,351,2740.261204
0.0,379,2741.800459
0.0,466,2743.758289
0.0,617,2746.391165
0.0,678,2749.151609
200.0,409,2750.785585
200.0,471,2752.825054
0.0,532,2754.984072
0.0,492,2757.033356
200.0,348,2758.365819
0.0,476,2760.388054
0.0,487,2762.442532
200.0,409,2764.095369
200.0,534,2766.28903
0.0,286,2767.415798
0.0,280,2768.539915
200.0,555,2770.705458
0.0,352,2772.245678
0.0,489,2774.249237
0.0,284,2775.362222
200.0,349,2776.845202
0.0,602,2779.224574
0.0,476,2781.227632
0.0,416,2782.844898
0.0,364,2784.376529
0.0,290,2785.596327
0.0,286,2786.735583
0.0,473,2788.753507
0.0,404,2790.402165
0.0,476,2792.395855
200.0,348,2793.68201
0.0,413,2795.300453
0.0,404,2797.087535
200.0,433,2798.764308
0.0,286,2799.870176
200.0,364,2801.366006
200.0,661,2804.099135
0.0,481,2806.24366
0.0,285,2807.358696
200.0,558,2809.579563
0.0,613,2812.152499
0.0,372,2813.677504
0.0,353,2814.955564
0.0,371,2816.566864
0.0,559,2818.988913
0.0,537,2821.135927
0.0,356,2822.423267
0.0,419,2824.330406
200.0,350,2825.622045
0.0,549,2827.859708
0.0,557,2830.318511
0.0,342,2831.640113
0.0,488,2833.687913
0.0,358,2835.171465
0.0,545,2837.379879
0.0,723,2840.59467
0.0,547,2842.830639
0.0,493,2844.904426
200.0,411,2846.531465
0.0,539,2848.677569
0.0,547,2850.887572
200.0,352,2852.406587
0.0,649,2855.064877
0.0,644,2857.690958
200.0,351,2859.160939
0.0,433,2860.841335
0.0,681,2863.60464
0.0,546,2865.76605
0.0,716,2868.890481
0.0,374,2870.441097
0.0,486,2872.333007
0.0,469,2874.399379
0.0,407,2876.063627
0.0,539,2878.266946
0.0,538,2880.393581
0.0,603,2882.901223
0.0,547,2885.063641
0.0,541,2887.203787
0.0,410,2889.047854
0.0,458,2890.830406
0.0,533,2893.009485
200.0,357,2894.509227
0.0,375,2896.041481
0.0,483,2898.194062
0.0,549,2900.418604
200.0,547,2902.603147
200.0,606,2905.350305
0.0,504,2907.900418
200.0,613,2911.165634
0.0,354,2913.070143
200.0,495,2915.734787
200.0,546,2918.272842
200.0,476,2920.550298
200.0,419,2922.412667
0.0,584,2925.06094
200.0,354,2926.693563
0.0,547,2929.15751
200.0,474,2931.303643
0.0,534,2933.658706
0.0,494,2935.862982
0.0,476,2937.773242
0.0,655,2940.567743
0.0,353,2942.098091
200.0,423,2943.845204
0.0,542,2946.319999
0.0,377,2947.708949
0.0,476,2949.773958
0.0,546,2952.040196
0.0,444,2954.025034
200.0,357,2955.336538
0.0,604,2957.888194
200.0,607,2960.461775
0.0,292,2961.609549
0.0,531,2963.767339
0.0,416,2965.437855
200.0,419,2967.075077
200.0,351,2968.532938
0.0,427,2970.181724
0.0,410,2971.995854
0.0,348,2973.278629
0.0,351,2974.782724
0.0,287,2975.892699
200.0,424,2977.559009
0.0,537,2979.70741
0.0,407,2981.596588
0.0,288,2982.732158
0.0,280,2983.81637
200.0,411,2985.490992
0.0,286,2986.617765
200.0,421,2988.282819
200.0,419,2990.143122
200.0,410,2991.768821
0.0,295,2992.912265
0.0,518,2995.067728
0.0,468,2997.095756
200.0,483,2998.994989
0.0,407,3000.631453
0.0,420,3002.511328
0.0,350,3003.79214
0.0,298,3005.176019
0.0,352,3006.457186
0.0,411,3008.11803
0.0,364,3009.625603
0.0,353,3011.108505
0.0,415,3012.731288
0.0,282,3013.854169
0.0,416,3015.624278
200.0,344,3017.124168
0.0,283,3018.273849
0.0,496,3020.426011
0.0,482,3022.431867
0.0,344,3023.745983
0.0,348,3025.201092
200.0,408,3026.82688
0.0,533,3028.958986
0.0,338,3030.389853
200.0,340,3031.626748
0.0,282,3032.912224
0.0,345,3034.200247
0.0,340,3035.658102
0.0,346,3036.918576
0.0,356,3038.402815
0.0,346,3039.858576
200.0,337,3041.121309
0.0,413,3042.931308
0.0,341,3044.187789
200.0,345,3045.640927
0.0,398,3047.249381
0.0,284,3048.379766
0.0,472,3050.378704
0.0,287,3051.502175
0.0,342,3052.81687
0.0,399,3054.462857
0.0,342,3055.923729
200.0,347,3057.415656
0.0,340,3058.682039
0.0,339,3060.195138
0.0,340,3061.467416
0.0,340,3062.939492
0.0,403,3064.547574
200.0,353,3066.036817
0.0,281,3067.125995
0.0,337,3068.575193
200.0,344,3069.875307
0.0,279,3070.961707
0.0,477,3072.948887
0.0,414,3074.582352
200.0,471,3076.610258
0.0,466,3078.374601
0.0,414,3080.026586
0.0,334,3081.51188
0.0,340,3082.960412
0.0,473,3084.773948
0.0,407,3086.38329
0.0,403,3087.978386
0.0,415,3089.826237
0.0,290,3090.975926
200.0,470,3092.830557
0.0,345,3094.293272
600.0,591,3096.748981
200.0,342,3098.027073
0.0,464,3099.980509
0.0,406,3101.649407
200.0,350,3103.12772
200.0,345,3104.422263
0.0,428,3106.094545
0.0,483,3108.096961
0.0,584,3110.558175
200.0,457,3112.307896
0.0,540,3114.493534
0.0,422,3116.346607
0.0,467,3118.118414
0.0,608,3120.628173
200.0,408,3122.293537
0.0,587,3124.7662
0.0,287,3125.872241
0.0,472,3127.642745
200.0,536,3129.822174
200.0,343,3131.275246
0.0,424,3132.930644
0.0,353,3134.448248
0.0,466,3136.442147
0.0,410,3138.064203
0.0,364,3139.613866
0.0,431,3141.328814
0.0,652,3144.035252
0.0,421,3145.771904
0.0,461,3147.879323
0.0,618,3150.441449
0.0,463,3152.747531
0.0,345,3154.304334
200.0,342,3155.617499
0.0,460,3157.736565
200.0,348,3159.151377
0.0,404,3160.868617
200.0,601,3163.452934
200.0,408,3165.215323
0.0,334,3166.685487
0.0,282,3167.768655
200.0,408,3169.437565
200.0,404,3171.029798
200.0,343,3172.466248
0.0,336,3173.701488
0.0,472,3175.655207
200.0,497,3177.675921
0.0,532,3179.80272
0.0,275,3180.926226
0.0,403,3182.548182
200.0,409,3184.201718
200.0,344,3185.706903
200.0,335,3186.960896
0.0,400,3188.660265
0.0,291,3189.992218
0.0,468,3191.7639
0.0,407,3193.365994
200.0,345,3194.826334
200.0,363,3196.302873
0.0,608,3198.649323
200.0,425,3200.486544
200.0,473,3202.269018
0.0,469,3204.232764
0.0,462,3205.996716
0.0,535,3208.340602
0.0,286,3209.454936
0.0,544,3211.601786
200.0,523,3213.710322
200.0,594,3216.187442
0.0,479,3217.970389
200.0,345,3219.450775
0.0,589,3221.743801
0.0,476,3223.781155
0.0,674,3226.450838
0.0,470,3228.439329
0.0,344,3229.726213
0.0,283,3231.0785
0.0,718,3233.887703
0.0,421,3235.581539
0.0,602,3238.136129
0.0,421,3239.915109
200.0,338,3241.461833
0.0,359,3243.059768
0.0,356,3244.579202
0.0,294,3245.899644
200.0,541,3248.083666
0.0,464,3249.93553
0.0,602,3252.513108
0.0,535,3254.805511
0.0,431,3256.588398
0.0,422,3258.511234
0.0,531,3260.674465
0.0,477,3262.536643
0.0,600,3265.289985
200.0,348,3266.800377
0.0,544,3269.080868
0.0,292,3270.232019
0.0,562,3272.480808
0.0,546,3274.864472
200.0,354,3276.169393
0.0,527,3278.292847
0.0,425,3280.25829
0.0,309,3281.493227
0.0,396,3283.094819
200.0,432,3284.830519
0.0,432,3286.70396
0.0,467,3288.5118
200.0,464,3290.491223
200.0,433,3292.316195
0.0,287,3293.521925
200.0,557,3295.804467
200.0,491,3297.839955
200.0,427,3299.743833
200.0,419,3301.53972
0.0,441,3303.348878
0.0,410,3305.008119
0.0,558,3307.458478
0.0,482,3309.414387
200.0,365,3311.022316
0.0,613,3313.669953
0.0,476,3315.5566
0.0,427,3317.446225
0.0,401,3319.287169
200.0,349,3320.614305
0.0,348,3322.112834
0.0,494,3324.175634
0.0,589,3326.578745
200.0,340,3328.030126
0.0,665,3331.004935
200.0,407,3333.001226
0.0,436,3335.218008
200.0,354,3336.774617
0.0,466,3339.014766
0.0,423,3340.886816
0.0,358,3342.630545
200.0,548,3345.09678
0.0,336,3346.68411
0.0,406,3348.716669
200.0,347,3350.17021
0.0,419,3352.101966
0.0,339,3353.544045
0.0,284,3354.79076
0.0,430,3356.764765
0.0,343,3358.066816
0.0,272,3359.175219
0.0,295,3360.694933
0.0,567,3363.306576
0.0,344,3364.869123
0.0,409,3366.557081
0.0,351,3367.852395
0.0,352,3369.395401
0.0,401,3371.038754
0.0,341,3372.474607
200.0,395,3374.051978
0.0,352,3375.317157
0.0,411,3377.128895
0.0,284,3378.223967
400.0,542,3380.393435
200.0,559,3382.631397
0.0,407,3384.229603
0.0,486,3386.284599
0.0,298,3387.420587
200.0,351,3388.920253
0.0,421,3390.555689
200.0,348,3392.011206
0.0,412,3393.627486
0.0,601,3396.109304
0.0,468,3397.889936
0.0,357,3399.395753
0.0,663,3402.111575
200.0,614,3404.633365
0.0,415,3406.274541
0.0,407,3407.891093
200.0,411,3409.590368
200.0,354,3411.111763
0.0,601,3413.68172
0.0,401,3415.331242
0.0,486,3417.184962
200.0,358,3418.749685
0.0,346,3420.310503
0.0,469,3422.112766
200.0,484,3424.134769
0.0,543,3426.329385
0.0,499,3428.358465
0.0,479,3430.373921
200.0,407,3431.987807
0.0,274,3433.081366
0.0,293,3434.253231
200.0,349,3435.702374
200.0,352,3437.178998
0.0,414,3438.822478
200.0,444,3440.521285
0.0,553,3442.721414
0.0,466,3444.660837
0.0,520,3446.810511
0.0,420,3448.454264
200.0,423,3450.271734
0.0,427,3451.940007
0.0,419,3453.577613
0.0,607,3456.101696
0.0,359,3457.387849
0.0,484,3459.396369
0.0,339,3460.895599
200.0,414,3462.538732
200.0,416,3464.162454
0.0,404,3465.812139
200.0,591,3468.529587
0.0,559,3470.944679
200.0,366,3472.463631
0.0,572,3474.731718
200.0,348,3476.242399
0.0,350,3477.701451
200.0,365,3479.017694
0.0,352,3480.475176
0.0,361,3482.02199
0.0,403,3483.87669
200.0,339,3485.206755
0.0,359,3486.790109
200.0,425,3488.592447
0.0,540,3490.95544
200.0,352,3492.247355
0.0,475,3494.409724
0.0,301,3495.567056
0.0,595,3498.034273
0.0,474,3499.849281
0.0,278,3501.113957
0.0,542,3503.263249
200.0,419,3504.944272
0.0,546,3507.137747
0.0,344,3508.572252
0.0,419,3510.199416
0.0,421,3511.835935
200.0,476,3513.837421
0.0,360,3515.398374
0.0,406,3517.089363
200.0,335,3518.369131
0.0,363,3519.985765
0.0,279,3521.112313
0.0,419,3522.899533
200.0,428,3524.848993
0.0,279,3525.933884
0.0,476,3527.821352
0.0,349,3529.441437
0.0,531,3531.842221
200.0,407,3533.449805
200.0,347,3534.893493
0.0,558,3537.07586
200.0,347,3538.519837
200.0,407,3540.119511
200.0,347,3541.591726
200.0,345,3542.846911
200.0,414,3544.554364
200.0,345,3546.006159
200.0,414,3547.701497
0.0,408,3549.3207
0.0,401,3550.993745
0.0,342,3552.456252
0.0,342,3553.913103
0.0,340,3555.275014
200.0,343,3556.938803
0.0,346,3558.421594
0.0,401,3560.077369
0.0,339,3561.370153
0.0,348,3562.824348
0.0,472,3564.823534
200.0,348,3566.170396
200.0,406,3567.798788
200.0,343,3569.323512
0.0,339,3570.573887
200.0,405,3572.366856
200.0,348,3573.636367
200.0,341,3575.234525
0.0,286,3576.442395
0.0,284,3577.616632
200.0,349,3579.074103
0.0,344,3580.324774
200.0,355,3581.795346
200.0,348,3583.255602
0.0,344,3584.506351
200.0,337,3585.973479
0.0,535,3588.227747
200.0,345,3589.727003
200.0,398,3591.310391
200.0,347,3592.572676
0.0,538,3594.885463
0.0,528,3597.022356
200.0,346,3598.28958
200.0,345,3599.741486
200.0,337,3601.17044
0.0,277,3602.273956
0.0,349,3603.572054
0.0,402,3605.207778
200.0,348,3606.697319
200.0,343,3608.140274
0.0,541,3610.300314
0.0,339,3611.542476
0.0,539,3613.875647
0.0,476,3615.673593
200.0,341,3617.146077
200.0,414,3618.773744
0.0,284,3619.873341
0.0,348,3621.324198
0.0,338,3622.625461
0.0,534,3624.921004
0.0,542,3627.371811
0.0,341,3628.717612
0.0,422,3630.420284
200.0,489,3632.555177
0.0,480,3634.606763
0.0,280,3635.741836
0.0,342,3637.204307
0.0,597,3639.526818
0.0,360,3641.031293
0.0,275,3642.114058
0.0,538,3644.381218
0.0,411,3646.041559
0.0,460,3648.015794
0.0,355,3649.590217
0.0,544,3651.824624
200.0,545,3654.004325
0.0,279,3655.102241
0.0,334,3656.587514
