#{"t_start": 1519520023.2295725, "env_id": "KangarooNoFrameskip-v0"}
r,l,t
200.0,481,6079.804775
200.0,611,6082.481506
200.0,526,6084.742449
200.0,541,6087.322268
200.0,543,6089.518803
400.0,463,6091.556799
0.0,341,6093.15378
200.0,478,6095.309518
400.0,665,6098.108813
600.0,596,6100.409432
200.0,461,6102.3707
200.0,538,6104.706725
200.0,460,6106.527314
200.0,522,6108.926075
200.0,604,6111.338309
400.0,705,6114.320436
400.0,741,6117.36707
200.0,527,6119.621289
200.0,541,6122.00379
400.0,526,6124.177601
0.0,400,6125.813111
200.0,546,6128.196962
200.0,549,6130.596944
200.0,464,6132.636518
200.0,404,6134.245196
400.0,531,6136.503447
0.0,337,6137.783977
400.0,399,6139.526459
0.0,469,6141.633829
200.0,466,6143.733647
200.0,340,6145.0628
0.0,534,6147.257676
200.0,533,6149.561987
200.0,594,6152.240447
0.0,347,6153.744264
0.0,470,6155.668388
200.0,605,6158.208832
200.0,344,6159.697676
200.0,600,6162.127773
0.0,470,6164.18332
200.0,534,6166.553844
0.0,338,6167.94005
200.0,348,6169.804205
200.0,403,6171.640575
200.0,451,6173.805518
400.0,526,6175.971476
200.0,410,6177.715162
200.0,410,6179.453987
200.0,525,6181.776559
0.0,529,6184.031624
0.0,462,6186.167695
200.0,604,6188.791477
200.0,404,6190.717044
200.0,344,6192.31954
200.0,559,6194.734782
200.0,515,6197.055633
200.0,532,6199.309646
0.0,357,6200.866187
200.0,622,6203.514923
400.0,740,6206.698906
200.0,340,6208.028314
0.0,338,6209.589207
200.0,344,6210.953475
200.0,540,6213.296059
0.0,337,6214.585749
200.0,544,6216.800109
200.0,456,6218.752388
400.0,399,6220.370179
200.0,541,6222.559907
0.0,400,6224.228624
200.0,416,6225.938958
200.0,460,6227.972115
200.0,407,6229.743109
0.0,334,6231.214259
200.0,546,6233.477242
400.0,535,6235.676131
200.0,514,6237.783192
200.0,553,6239.975491
400.0,535,6242.149525
600.0,607,6244.684091
200.0,583,6246.992437
200.0,527,6249.156684
200.0,414,6250.995262
200.0,467,6252.858063
200.0,523,6255.081478
0.0,277,6256.172116
0.0,468,6258.150095
400.0,454,6260.008406
400.0,464,6262.001251
200.0,400,6263.67413
200.0,468,6265.747355
200.0,399,6267.40969
600.0,736,6270.390911
400.0,530,6272.560429
200.0,413,6274.435806
200.0,336,6275.739329
400.0,462,6277.75665
200.0,483,6279.599525
200.0,533,6281.782525
400.0,535,6284.168767
200.0,468,6286.023688
200.0,530,6288.212067
0.0,341,6289.732737
200.0,465,6291.543426
200.0,462,6293.526816
200.0,464,6295.530731
200.0,343,6296.80785
600.0,528,6299.022758
200.0,462,6301.053097
0.0,402,6302.719748
0.0,338,6304.022159
200.0,343,6305.515186
200.0,343,6306.983372
200.0,667,6309.708157
200.0,524,6311.905471
200.0,396,6313.503648
0.0,483,6315.525863
0.0,401,6317.165667
400.0,524,6319.319404
200.0,594,6321.682388
200.0,468,6323.664154
200.0,401,6325.281186
200.0,402,6326.923051
0.0,278,6328.032807
0.0,282,6329.185246
200.0,535,6331.369983
0.0,337,6332.825371
0.0,272,6333.905523
200.0,415,6335.558618
0.0,278,6336.650852
200.0,398,6338.263137
200.0,473,6340.370924
200.0,331,6341.829114
200.0,528,6343.968898
0.0,335,6345.212312
200.0,408,6346.864293
0.0,276,6347.992085
200.0,343,6349.592213
0.0,280,6350.789417
0.0,276,6351.918024
200.0,526,6354.134635
200.0,347,6355.657704
400.0,464,6357.489635
200.0,469,6359.630116
400.0,402,6361.258425
0.0,343,6362.727846
200.0,403,6364.40259
200.0,537,6366.63008
0.0,336,6368.100299
400.0,400,6369.758419
200.0,539,6371.989782
200.0,548,6374.263647
400.0,531,6376.460773
0.0,462,6378.46746
200.0,528,6380.734309
200.0,543,6382.928465
200.0,668,6385.651463
400.0,590,6388.208315
600.0,595,6390.59322
400.0,606,6393.186538
200.0,536,6395.392107
200.0,409,6397.018017
200.0,479,6399.018429
200.0,420,6400.708649
600.0,538,6402.892111
0.0,409,6404.524685
400.0,401,6406.146908
200.0,401,6407.77442
200.0,476,6409.869137
400.0,403,6411.516072
200.0,336,6413.047471
200.0,344,6414.360339
200.0,602,6416.919212
200.0,614,6419.577703
400.0,467,6421.37853
0.0,416,6423.102047
400.0,599,6425.723785
200.0,337,6427.238256
200.0,410,6428.897512
200.0,335,6430.190127
200.0,404,6431.878033
400.0,465,6433.926597
200.0,469,6436.035136
200.0,402,6437.700632
200.0,335,6439.033228
200.0,406,6440.713494
0.0,339,6442.242658
200.0,539,6444.503463
200.0,344,6446.012531
0.0,476,6447.878283
200.0,463,6449.885053
200.0,462,6451.685472
200.0,460,6453.670783
200.0,345,6455.211958
200.0,473,6457.081557
200.0,404,6458.753206
200.0,411,6460.399792
0.0,288,6461.729258
400.0,526,6463.896311
200.0,343,6465.187813
400.0,537,6467.387942
200.0,467,6469.420202
600.0,527,6471.579267
200.0,400,6473.190235
200.0,339,6474.640859
200.0,402,6476.275954
200.0,607,6478.836233
200.0,404,6480.502989
200.0,463,6482.374019
200.0,544,6484.613528
200.0,408,6486.238048
200.0,531,6488.623305
0.0,404,6490.32892
600.0,470,6492.184601
400.0,471,6494.233918
200.0,466,6496.082745
400.0,461,6498.06935
200.0,397,6499.829516
200.0,410,6501.489466
200.0,590,6504.061388
0.0,341,6505.365732
200.0,400,6507.000068
400.0,469,6509.013271
200.0,403,6510.680188
200.0,413,6512.35517
0.0,269,6513.439015
200.0,463,6515.439092
200.0,344,6516.789027
0.0,332,6518.216747
200.0,401,6519.842241
400.0,522,6522.015085
200.0,337,6523.556122
200.0,343,6524.904558
0.0,337,6526.432631
200.0,341,6527.720975
400.0,394,6529.417298
0.0,404,6531.321506
400.0,528,6533.512179
200.0,407,6535.152524
200.0,341,6536.452208
200.0,539,6538.674043
200.0,345,6540.170782
200.0,399,6541.830968
0.0,469,6543.885756
200.0,412,6545.625966
600.0,530,6547.83561
200.0,400,6549.482045
0.0,344,6550.981014
200.0,477,6552.812311
200.0,538,6555.00858
0.0,334,6556.476657
200.0,470,6558.544843
200.0,415,6560.278915
200.0,534,6562.435946
200.0,670,6565.186591
200.0,465,6567.288885
400.0,534,6569.468548
0.0,332,6570.755978
400.0,534,6572.984558
200.0,407,6574.82407
0.0,474,6576.673674
400.0,604,6579.205739
600.0,533,6581.419827
200.0,551,6583.626196
400.0,479,6585.628578
200.0,531,6587.840526
400.0,541,6590.187662
400.0,466,6592.223912
200.0,347,6593.508094
200.0,534,6595.698863
200.0,534,6598.10875
200.0,475,6599.946484
200.0,463,6601.907427
200.0,350,6603.189916
600.0,526,6605.321844
200.0,472,6607.322512
200.0,467,6609.306667
200.0,536,6611.51707
200.0,333,6612.780816
400.0,464,6614.755802
400.0,525,6616.904097
200.0,399,6618.543769
0.0,273,6619.686502
200.0,342,6621.180005
200.0,530,6623.380755
200.0,341,6624.697274
400.0,413,6626.603663
0.0,339,6627.905091
0.0,336,6629.413518
0.0,464,6631.218028
0.0,413,6632.911318
0.0,346,6634.411206
400.0,461,6636.407647
0.0,276,6637.515785
200.0,407,6639.182701
400.0,674,6641.917562
0.0,340,6643.376593
200.0,528,6645.552202
200.0,604,6647.924895
200.0,339,6649.456087
200.0,355,6650.981012
400.0,667,6653.790393
200.0,402,6655.473734
400.0,476,6657.49381
200.0,544,6659.676715
200.0,410,6661.313033
200.0,341,6662.583662
400.0,406,6664.38248
200.0,341,6665.670974
200.0,402,6667.379651
200.0,663,6670.099264
400.0,601,6672.731657
200.0,403,6674.348703
400.0,403,6675.966496
200.0,537,6678.088917
200.0,599,6680.633376
400.0,532,6682.871873
200.0,341,6684.332078
400.0,523,6686.759367
200.0,537,6689.288877
400.0,463,6691.380824
200.0,397,6693.245674
200.0,598,6696.034111
400.0,543,6698.19347
200.0,398,6699.787524
0.0,400,6701.358661
400.0,473,6703.328767
200.0,607,6705.812711
0.0,420,6707.4442
600.0,462,6709.21471
400.0,609,6711.730735
200.0,404,6713.3141
400.0,667,6715.948397
0.0,332,6717.359457
400.0,601,6719.633239
200.0,544,6721.948703
200.0,340,6723.175976
400.0,465,6725.11144
0.0,398,6726.67593
0.0,404,6728.24977
400.0,529,6730.364085
200.0,399,6731.932038
400.0,536,6734.114664
200.0,603,6736.669753
400.0,525,6738.764536
0.0,400,6740.348655
400.0,399,6741.953287
0.0,339,6743.413053
0.0,332,6744.662832
600.0,599,6747.130751
800.0,662,6749.778106
600.0,532,6751.90558
0.0,335,6753.132072
0.0,334,6754.529428
400.0,396,6756.110231
400.0,463,6758.052405
600.0,466,6759.820258
200.0,344,6761.296498
200.0,471,6763.102285
200.0,408,6764.897906
400.0,473,6766.74553
0.0,331,6768.198935
200.0,539,6770.394388
600.0,533,6772.50176
200.0,605,6774.991018
400.0,543,6777.111751
400.0,534,6779.211382
0.0,337,6780.48797
200.0,470,6782.467244
200.0,475,6784.431072
200.0,532,6786.559748
0.0,337,6787.774416
200.0,339,6789.222469
0.0,402,6790.811768
200.0,350,6792.281121
0.0,330,6793.492063
200.0,477,6795.477973
200.0,405,6797.072097
400.0,534,6799.23773
600.0,660,6801.924586
200.0,457,6803.826369
200.0,462,6805.556037
200.0,394,6807.101517
0.0,397,6808.678324
400.0,534,6810.777038
0.0,335,6812.17996
400.0,468,6814.123696
200.0,524,6816.197374
200.0,536,6818.340352
200.0,540,6820.468641
200.0,531,6822.596047
0.0,459,6824.369897
200.0,520,6826.46672
200.0,347,6827.933759
200.0,661,6830.6653
400.0,467,6832.607677
200.0,409,6834.255732
200.0,467,6836.18047
200.0,337,6837.428876
200.0,399,6839.008931
200.0,405,6840.65332
0.0,334,6842.050931
200.0,668,6844.666257
200.0,529,6846.748683
0.0,338,6848.177532
200.0,402,6849.753122
0.0,405,6851.350831
400.0,480,6853.136317
400.0,479,6855.09073
600.0,544,6857.225509
400.0,465,6859.175098
0.0,341,6860.730191
200.0,484,6862.517287
600.0,603,6864.998445
200.0,340,6866.222807
200.0,414,6868.022238
400.0,537,6870.149231
200.0,532,6872.236675
200.0,338,6873.451547
0.0,334,6874.852729
0.0,331,6876.258033
200.0,477,6878.031022
400.0,466,6879.956071
200.0,524,6882.039915
200.0,543,6884.170848
400.0,466,6886.122653
0.0,336,6887.355458
200.0,469,6889.319329
0.0,529,6891.472261
0.0,339,6892.724914
200.0,608,6895.249769
200.0,406,6896.855177
200.0,469,6898.79157
200.0,426,6900.449821
200.0,482,6902.417946
0.0,470,6904.16819
400.0,413,6905.959652
200.0,537,6908.155866
0.0,341,6909.393567
200.0,469,6911.336637
0.0,342,6912.562959
200.0,537,6914.869125
0.0,338,6916.092732
200.0,412,6917.697206
0.0,334,6919.131055
200.0,730,6922.155186
200.0,410,6923.743305
400.0,663,6926.431851
200.0,340,6927.656945
400.0,538,6929.947107
200.0,541,6932.074004
0.0,412,6933.687207
0.0,410,6935.284492
0.0,347,6936.718558
0.0,399,6938.290653
200.0,348,6939.545875
400.0,472,6941.515203
200.0,738,6944.539946
400.0,595,6946.804517
400.0,534,6948.94203
400.0,548,6951.291564
200.0,594,6953.565745
400.0,531,6955.664485
200.0,470,6957.675622
200.0,599,6960.056336
400.0,403,6961.870124
200.0,513,6963.92535
0.0,340,6965.182759
400.0,406,6966.826464
0.0,275,6967.910823
200.0,476,6969.889426
200.0,534,6972.108685
400.0,464,6974.105761
0.0,401,6975.678832
400.0,462,6977.441036
0.0,283,6978.534146
400.0,407,6980.446745
200.0,524,6982.531591
200.0,525,6984.622869
200.0,531,6986.768746
200.0,433,6988.414909
600.0,660,6991.072837
0.0,344,6992.489752
0.0,397,6994.05337
200.0,604,6996.356227
400.0,404,6997.936568
200.0,643,7000.508502
400.0,470,7002.53199
200.0,420,7004.153571
200.0,469,7006.082126
200.0,493,7008.089375
200.0,404,7009.724473
800.0,604,7012.03578
400.0,724,7015.06396
200.0,398,7016.663912
200.0,402,7018.241502
200.0,530,7020.33861
200.0,463,7022.261461
0.0,330,7023.459462
0.0,333,7024.851589
600.0,464,7026.600233
0.0,465,7028.518647
0.0,471,7030.500119
0.0,404,7032.084088
200.0,463,7033.837269
200.0,477,7035.822884
0.0,465,7037.57298
200.0,419,7039.434083
200.0,341,7040.748897
200.0,415,7042.378814
600.0,531,7044.667721
0.0,338,7045.89687
400.0,610,7048.501384
400.0,400,7050.071835
0.0,278,7051.14759
400.0,652,7053.78897
200.0,663,7056.413058
400.0,588,7058.844479
200.0,592,7061.117503
200.0,493,7063.129124
200.0,400,7064.709942
200.0,411,7066.307156
0.0,339,7067.720896
200.0,337,7068.992147
200.0,342,7070.424468
400.0,472,7072.369454
600.0,596,7074.615555
200.0,534,7076.767354
0.0,405,7078.365125
200.0,410,7080.154242
200.0,543,7082.400819
0.0,338,7083.648694
400.0,464,7085.568271
200.0,466,7087.313742
200.0,341,7088.733838
200.0,400,7090.334138
200.0,610,7092.819107
200.0,532,7094.94704
200.0,463,7096.681645
200.0,478,7098.701627
400.0,477,7100.753025
600.0,600,7103.193998
200.0,604,7105.787812
400.0,467,7107.776039
200.0,536,7109.905756
200.0,463,7111.656958
0.0,527,7113.742486
200.0,342,7115.174463
200.0,532,7117.338077
0.0,472,7119.288321
0.0,404,7120.892792
200.0,530,7122.993417
200.0,343,7124.424239
0.0,460,7126.237995
200.0,404,7127.824984
0.0,404,7129.490372
200.0,353,7131.000066
200.0,417,7132.641568
200.0,405,7134.243016
400.0,601,7136.73496
0.0,336,7137.980547
0.0,271,7139.231983
200.0,541,7141.352989
0.0,335,7142.569683
400.0,467,7144.531679
600.0,538,7146.660878
200.0,681,7149.36312
200.0,337,7150.771227
0.0,335,7152.017306
200.0,474,7153.980011
200.0,493,7155.983214
400.0,539,7158.176324
200.0,404,7159.814088
0.0,332,7161.213513
0.0,400,7162.81736
400.0,537,7164.926092
400.0,469,7166.673036
200.0,538,7168.789699
400.0,473,7170.754792
200.0,403,7172.362318
400.0,535,7174.496687
200.0,468,7176.449262
400.0,477,7178.422124
200.0,466,7180.166476
400.0,593,7182.608238
0.0,331,7183.827815
200.0,602,7186.290007
200.0,407,7187.892984
400.0,477,7189.877592
400.0,531,7192.035758
400.0,525,7194.217938
200.0,468,7195.975871
200.0,341,7197.399911
400.0,396,7198.96154
200.0,341,7200.381683
200.0,528,7202.506234
400.0,403,7204.093309
600.0,597,7206.375051
400.0,399,7207.976458
800.0,597,7210.47287
400.0,465,7212.487695
0.0,395,7214.062886
200.0,339,7215.332177
200.0,466,7217.418123
400.0,400,7219.012139
200.0,401,7220.659645
200.0,338,7221.894725
200.0,337,7223.38417
0.0,338,7224.843704
200.0,467,7226.596087
400.0,403,7228.189036
400.0,400,7229.768398
400.0,593,7232.216904
200.0,400,7233.794701
200.0,407,7235.388084
200.0,468,7237.340981
400.0,401,7238.915885
200.0,343,7240.164361
400.0,467,7242.145268
200.0,399,7243.718001
400.0,464,7245.634009
0.0,335,7246.851357
200.0,593,7249.299337
600.0,466,7251.040875
200.0,411,7252.66344
200.0,337,7254.07154
200.0,472,7256.008417
200.0,468,7257.811875
400.0,470,7259.779468
0.0,332,7260.99512
400.0,400,7262.566799
400.0,398,7264.129953
400.0,400,7265.925065
400.0,400,7267.509201
400.0,460,7269.348502
200.0,396,7270.911402
200.0,473,7272.883431
200.0,408,7274.493214
200.0,536,7276.638371
200.0,473,7278.633811
400.0,396,7280.232977
400.0,534,7282.336416
200.0,404,7283.955814
200.0,530,7286.057361
200.0,336,7287.468664
400.0,537,7289.595227
600.0,469,7291.366896
200.0,403,7292.959208
400.0,538,7295.270233
600.0,466,7297.004556
200.0,400,7298.574508
400.0,532,7300.693228
400.0,538,7302.815459
400.0,471,7304.771018
600.0,610,7307.262555
200.0,596,7309.581875
200.0,345,7311.035158
400.0,599,7313.514163
400.0,540,7315.620341
200.0,541,7317.764477
200.0,462,7319.60004
600.0,543,7321.919739
400.0,663,7324.546077
200.0,593,7326.837869
200.0,472,7328.847381
200.0,600,7331.332416
400.0,534,7333.433334
600.0,466,7335.168393
200.0,661,7337.800296
600.0,602,7340.337162
600.0,462,7342.265404
200.0,471,7344.024808
400.0,548,7346.158962
600.0,606,7348.645642
200.0,342,7350.115005
0.0,352,7351.391406
400.0,527,7353.476196
400.0,462,7355.434852
800.0,661,7358.073545
0.0,397,7359.6413
600.0,466,7361.633519
400.0,400,7363.21188
600.0,465,7364.944247
400.0,603,7367.414322
400.0,465,7369.368429
400.0,467,7371.142986
0.0,403,7372.728202
400.0,528,7374.822144
200.0,419,7376.460314
200.0,543,7378.770048
200.0,550,7380.931307
200.0,471,7382.691314
200.0,530,7384.976475
200.0,465,7386.76086
200.0,728,7389.741691
200.0,338,7390.970616
400.0,395,7392.533109
200.0,461,7394.441144
200.0,336,7395.660649
200.0,466,7397.592345
200.0,465,7399.528361
200.0,543,7401.732248
200.0,533,7403.920606
600.0,607,7406.407905
0.0,535,7408.616349
600.0,528,7410.783865
400.0,533,7412.878575
400.0,532,7414.972424
200.0,536,7417.156887
400.0,535,7419.265707
200.0,475,7421.214225
400.0,613,7423.719396
600.0,470,7425.513479
600.0,658,7428.156932
600.0,731,7431.204333
200.0,404,7432.792327
200.0,596,7435.31204
200.0,405,7436.977322
400.0,408,7438.588094
400.0,465,7440.313258
400.0,463,7442.26824
400.0,604,7444.776778
600.0,601,7447.141702
200.0,353,7448.584651
400.0,476,7450.539061
200.0,550,7452.66591
200.0,338,7453.889251
200.0,337,7455.30318
400.0,529,7457.408877
200.0,347,7458.856791
600.0,591,7461.139834
200.0,535,7463.251684
400.0,591,7465.795224
400.0,609,7468.305199
600.0,533,7470.455709
400.0,478,7472.248144
400.0,602,7474.716489
200.0,409,7476.307785
400.0,667,7478.974174
400.0,736,7482.098132
400.0,531,7484.190368
600.0,480,7486.150916
200.0,532,7488.347038
400.0,537,7490.49307
200.0,607,7492.962021
200.0,398,7494.523366
0.0,398,7496.090808
200.0,526,7498.161539
0.0,464,7499.987528
400.0,603,7502.460613
400.0,396,7504.02485
400.0,603,7506.487045
200.0,599,7508.788306
400.0,541,7510.893834
600.0,535,7513.206202
400.0,466,7514.942166
600.0,734,7517.992168
200.0,546,7520.152185
0.0,332,7521.56515
400.0,540,7523.692368
400.0,538,7525.80207
0.0,338,7527.024123
400.0,543,7529.354207
400.0,417,7530.974325
400.0,470,7532.785661
400.0,529,7535.165962
600.0,611,7537.485712
400.0,534,7539.635657
200.0,346,7541.14549
600.0,601,7543.616727
400.0,469,7545.371503
600.0,550,7547.508543
200.0,542,7549.855156
400.0,603,7552.140374
400.0,468,7554.068611
0.0,399,7555.64215
400.0,398,7557.206002
400.0,472,7559.15741
600.0,538,7561.264647
400.0,597,7563.529388
0.0,467,7565.457723
600.0,672,7568.107764
400.0,404,7569.67995
0.0,281,7570.764433
600.0,611,7573.269224
0.0,339,7574.686507
600.0,674,7577.349263
600.0,539,7579.518185
400.0,540,7581.647547
400.0,472,7583.599709
400.0,530,7585.713976
600.0,678,7588.390088
0.0,274,7589.491902
400.0,602,7591.947214
400.0,528,7594.055165
200.0,466,7595.810822
400.0,486,7597.866617
600.0,599,7600.314121
0.0,269,7601.371577
400.0,597,7603.716118
0.0,337,7605.161746
200.0,534,7607.300578
800.0,797,7610.650082
200.0,471,7612.598029
600.0,541,7614.731998
400.0,475,7616.674287
0.0,338,7617.966231
400.0,600,7620.422087
200.0,465,7622.154771
0.0,269,7623.396071
400.0,533,7625.571301
0.0,338,7626.820323
400.0,464,7628.78636
400.0,595,7631.054641
200.0,461,7632.989013
400.0,470,7634.748358
200.0,485,7636.730161
0.0,337,7638.144702
400.0,536,7640.31163
0.0,273,7641.37633
200.0,406,7642.96053
0.0,397,7644.524583
0.0,275,7645.589926
400.0,471,7647.560885
400.0,471,7649.356171
200.0,335,7650.761652
400.0,405,7652.343331
400.0,531,7654.44493
400.0,468,7656.449981
400.0,401,7658.027786
400.0,466,7659.775856
0.0,338,7661.194633
200.0,335,7662.588962
0.0,271,7663.66145
400.0,402,7665.23642
0.0,271,7666.291412
0.0,270,7667.351211
400.0,534,7669.474207
0.0,338,7670.753889
200.0,338,7672.220311
0.0,275,7673.30825
400.0,531,7675.410171
0.0,403,7677.002208
0.0,275,7678.073113
0.0,274,7679.155792
0.0,272,7680.440508
0.0,272,7681.502696
0.0,271,7682.61787
200.0,342,7683.895613
400.0,397,7685.510415
0.0,340,7686.991177
800.0,541,7689.139443
400.0,546,7691.289706
200.0,395,7692.84868
400.0,402,7694.422836
600.0,464,7696.336487
0.0,337,7697.746878
200.0,539,7699.943495
400.0,529,7702.046022
400.0,466,7703.779341
200.0,598,7706.224172
400.0,464,7707.95547
400.0,400,7709.770448
0.0,270,7710.819325
0.0,335,7712.040621
0.0,274,7713.094276
200.0,541,7715.288582
200.0,470,7717.217247
